#This file contains the data and best fit. 
#The first three columns are the data (x, y and y error)
#The next column is the transit component of the best fit (including airmass term)
#The next column is the airmass term (subtract from model and data to remove)
#The final three columns represent the GP fit to the red noise in the residuals:
# the first column is the mean of all the functions represented by the GP
# the second column is the 1sigma upper limit to the functions represented by the GP
# the third column is the 1sigma lower limit to the functions represented by the GP
54836.042919 0.997950 0.000510 0.999784 0.999784 -0.001054 -0.000843 -0.001265
54836.043908 0.999890 0.000517 0.999787 0.999787 -0.000832 -0.000621 -0.001042
54836.044897 0.999050 0.000506 0.999790 0.999790 -0.000638 -0.000420 -0.000857
54836.045907 0.999730 0.000514 0.999794 0.999794 -0.000495 -0.000275 -0.000716
54836.046916 0.999380 0.000519 0.999797 0.999797 -0.000416 -0.000196 -0.000636
54836.047905 0.999400 0.000524 0.999801 0.999801 -0.000373 -0.000150 -0.000595
54836.048880 0.999880 0.000514 0.999805 0.999805 -0.000350 -0.000125 -0.000574
54836.049914 0.998650 0.000508 0.999809 0.999809 -0.000322 -0.000105 -0.000540
54836.050903 0.999910 0.000518 0.999813 0.999813 -0.000258 -0.000034 -0.000483
54836.051892 0.999090 0.000509 0.999817 0.999817 -0.000149 0.000081 -0.000379
54836.052901 0.999900 0.000510 0.999822 0.999822 -0.000003 0.000228 -0.000234
54836.053910 1.000400 0.000516 0.999826 0.999826 0.000164 0.000394 -0.000067
54836.054920 0.999860 0.000511 0.999831 0.999831 0.000312 0.000539 0.000085
54836.055909 1.000000 0.000530 0.999836 0.999836 0.000428 0.000659 0.000198
54836.056898 1.001100 0.000533 0.999841 0.999841 0.000501 0.000734 0.000267
54836.057907 1.000900 0.000524 0.999846 0.999846 0.000517 0.000750 0.000284
54836.058916 0.999920 0.000508 0.999852 0.999852 0.000485 0.000720 0.000251
54836.059905 0.998910 0.000517 0.999857 0.999857 0.000449 0.000683 0.000215
54836.060894 1.001100 0.000504 0.999863 0.999863 0.000415 0.000642 0.000188
54836.061903 1.001400 0.000506 0.999869 0.999869 0.000340 0.000565 0.000116
54836.062912 0.999150 0.000504 0.999875 0.999875 0.000223 0.000451 -0.000005
54836.063922 1.000600 0.000514 0.999881 0.999881 0.000108 0.000329 -0.000113
54836.064911 0.999730 0.000516 0.999887 0.999887 0.000013 0.000225 -0.000200
54836.065900 0.999020 0.000504 0.999894 0.999894 -0.000036 0.000175 -0.000247
54836.066909 0.999730 0.000505 0.999900 0.999900 -0.000021 0.000196 -0.000237
54836.067918 0.999650 0.000511 0.999907 0.999907 0.000040 0.000259 -0.000178
54836.068907 1.001000 0.000521 0.999914 0.999914 0.000090 0.000305 -0.000126
54836.069896 1.000400 0.000509 0.999921 0.999921 0.000076 0.000294 -0.000142
54836.070905 1.000200 0.000506 0.999928 0.999928 -0.000001 0.000216 -0.000217
54836.071914 0.999120 0.000504 0.999936 0.999936 -0.000105 0.000111 -0.000321
54836.072903 0.999810 0.000513 0.999943 0.999943 -0.000204 0.000016 -0.000423
54836.073892 0.999880 0.000504 0.999951 0.999951 -0.000289 -0.000062 -0.000517
